label	dish	category	closest_site_recipe	site_id	reason	video_count	main_video
duplicate	رز بالخلطة	نشويات	أرز بالخلطة والكراميل	pasta-06	أرز بالخلطة	2	https://www.youtube.com/watch?v=Tj0PJOEwJr4
duplicate	رز بالشعرية	نشويات	الأرز المفلفل	pasta-03	أرز بالشعرية المصري	3	https://www.youtube.com/watch?v=j-XHiNyExdU
duplicate	رز حبة وحبة	نشويات	الأرز المفلفل	pasta-03	أرز مفلفل	1	https://www.youtube.com/watch?v=0hgCgiuxOik
duplicate	رز صيادية	نشويات	Brown Onion Rice for Fish (Ruzz Ahmar)	ec-308	أرز الصيادية البني للسمك	1	https://www.youtube.com/watch?v=NcdZ0d4MdFw
duplicate	رز معمر	نشويات	الأرز المعمَر	pasta-04	أرز معمر	3	https://www.youtube.com/watch?v=l-eDRpsmpOI
duplicate	رز معمر باللحمة	نشويات	أرز معمَر بالدجاج أو اللحوم	pasta-05	أرز معمر باللحم	1	https://www.youtube.com/watch?v=Ah-pqixnTFY
duplicate	رز مفلفل	نشويات	الأرز المفلفل	pasta-03	أرز مفلفل	1	https://www.youtube.com/watch?v=gcNedA7qZQ4
duplicate	صينية رز بالبشاميل	نشويات	أرز بالباشامل	pasta-08	أرز بالبشاميل	1	https://www.youtube.com/watch?v=r9wz_Gs5gPI
duplicate	طاجن الرز المعمر	نشويات	الأرز المعمَر	pasta-04	الأرز المعمر	3	https://www.youtube.com/watch?v=5gy9d1h3wOA
duplicate	طاجن رز معمر بالفراخ	نشويات	أرز معمَر بالدجاج أو اللحوم	pasta-05	أرز معمر بالدجاج	1	https://www.youtube.com/watch?v=zvvke7vvTo0
duplicate	طاجن لسان عصفور باللحمة أو الفراخ	نشويات	لسان العصفور مع اللحم	pasta-14	لسان العصفور باللحم	1	https://www.youtube.com/watch?v=hoadf0-8700
duplicate	فيتوتشيني ألفريدو	نشويات	مكرونة بصلصلة الفريدو	pasta-18	مكرونة الفريدو	1	https://www.youtube.com/watch?v=xerDomZcmPw
duplicate	كبسة الفراخ	نشويات	كبسة الدجاج	add-002	كبسة الدجاج	1	https://www.youtube.com/watch?v=aV_nt630ASc
duplicate	كشري	نشويات	الكشري المصري الأصيل وصلصة الخل والكمون	leg-01	الكشري	3	https://www.youtube.com/watch?v=Jrs7KaqzYHA
duplicate	كشري الإسكندراني	نشويات	كشري العدس الأصفر (الكشري الإسكندراني)	add-021	الكشري الإسكندراني	1	https://www.youtube.com/watch?v=zgQ8NtvOxtM
duplicate	لازانيا	نشويات	اللازانيا	pasta-26	اللازانيا	1	https://www.youtube.com/watch?v=fcue4PnaxQY
duplicate	ماك آند تشيز	نشويات	المكرونة بالصلصة البيضاء والجبن في الفرن	osool-810	المكرونة بالصلصة البيضاء والجبن في الفرن	1	https://www.youtube.com/watch?v=ACqTYdTI-Ww
duplicate	مكرونة	نشويات	مكرونة بصلصة الطماطم	pasta-16	مكرونة بالصلصة	1	https://www.youtube.com/watch?v=9RCK646PGF8
duplicate	مكرونة بالخضار	نشويات	مكرونة بالخضار	pasta-17	مكرونة بالخضار	1	https://www.youtube.com/watch?v=zbzpusZYM70
duplicate	مكرونة بالصلصة	نشويات	مكرونة بصلصة الطماطم	pasta-16	مكرونة بالصلصة	2	https://www.youtube.com/watch?v=ZLWtOP1YM48
duplicate	مكرونة بشاميل	نشويات	المكرونة بالباشاميل والعصاج	pasta-01	المكرونة بالبشاميل	1	https://www.youtube.com/watch?v=jsPi_7CwZlo
duplicate	مكرونة بصوص الطماطم	نشويات	مكرونة بصلصة الطماطم	pasta-16	مكرونة بصلصة الطماطم	1	https://www.youtube.com/watch?v=ppiqO9UAFAg
duplicate	برجر	وجبات سريعة	الهامبورجر	meat-30	هامبورجر	2	https://www.youtube.com/watch?v=3W2lB0KTOqY
duplicate	بطاطس ودجز	وجبات سريعة	البطاطس الودجز المتبلة	add-221	بطاطس ودجز	2	https://www.youtube.com/watch?v=54GeHUhgHM8
duplicate	بيتزا	وجبات سريعة	البيتزا	bake-13	البيتزا	2	https://www.youtube.com/watch?v=AFbyc1f2Ab8
duplicate	بيتزا الطاسة	وجبات سريعة	بيتزا المقلاة بدون فرن	add-006	بيتزا الطاسة	1	https://www.youtube.com/watch?v=KUfv0lOnZLE
duplicate	بيتزا بدون عجن ولا فرن	وجبات سريعة	بيتزا المقلاة بدون فرن	add-006	بيتزا في المقلاة بدون فرن	2	https://www.youtube.com/watch?v=DZycYgtozXQ
duplicate	تشيكن ستربس مقرمشة	وجبات سريعة	مسحب الدجاج المقرمش	add-014	أصابع دجاج مقرمشة	1	https://www.youtube.com/watch?v=UN4KAuh4_ig
duplicate	رقاق	وجبات سريعة	الرقاق	bake-09	الرقاق	1	https://www.youtube.com/watch?v=nbz6MeN8MT4
duplicate	ساندوتش التونا	وجبات سريعة	ساندويتش التونة بالمايونيز أو الطحينة	quick-08	ساندوتش التونة	1	https://www.youtube.com/watch?v=EZCO9_xoih0
duplicate	ساندوتش اللحم	وجبات سريعة	ساندويتش الدجاج المسلوق أو اللحم المسلوق	quick-04	ساندوتش اللحم	1	https://www.youtube.com/watch?v=EZCO9_xoih0
duplicate	ساندوتش شاورما فراخ	وجبات سريعة	الشاورما العربي بالدجاج	add-028	ساندوتش شاورما الدجاج	1	https://www.youtube.com/watch?v=OjUC78gttsw
duplicate	ساندوتش كبدة	وجبات سريعة	الكبدة الإسكندراني الحارة	meat-06	ساندوتش كبدة إسكندراني	1	https://www.youtube.com/watch?v=3eprPyvcm4Q
duplicate	ساندوتش كفتة	وجبات سريعة	كفتة اللحم بالخبز البلدي	meat-33	ساندوتش كفتة	1	https://www.youtube.com/watch?v=tIP8Ey2_2yU
duplicate	ساندوتش مخ	وجبات سريعة	المخ المحمر وطرق تقديمه	osool-146	المخ المحمر	1	https://www.youtube.com/watch?v=3eprPyvcm4Q
duplicate	ساندوتشات سجق	وجبات سريعة	السجق الشرقي بالبصل والطماطم	add-252	ساندوتش السجق	2	https://www.youtube.com/watch?v=lF6oypzBeZg
duplicate	ساندوتشات كفتة	وجبات سريعة	كفتة اللحم بالخبز البلدي	meat-33	ساندوتشات كفتة	1	https://www.youtube.com/watch?v=LbIU1hzCe6k
duplicate	شيبسي	وجبات سريعة	بطاطس شيبسي	veg-49	البطاطس الشيبسي	1	https://www.youtube.com/watch?v=TfnRvy85gYE
duplicate	عيش باللحمة	وجبات سريعة	العرايس باللحم	add-140	العرايس باللحم	1	https://www.youtube.com/watch?v=c74RlzND0QY
duplicate	فراخ استربس	وجبات سريعة	مسحب الدجاج المقرمش	add-014	أصابع دجاج مقرمشة	1	https://www.youtube.com/watch?v=Rd_6DhwlM7c
duplicate	فراخ بروستد	وجبات سريعة	دجاج الكنتاكي	meat-28	دجاج مقلي (بروستد/كنتاكي)	3	https://www.youtube.com/watch?v=Dg01TeCJaDU
duplicate	فراخ كنتاكي	وجبات سريعة	دجاج الكنتاكي	meat-28	دجاج الكنتاكي	1	https://www.youtube.com/watch?v=nhteOHdjS-k
duplicate	فرايد تشيكن	وجبات سريعة	دجاج الكنتاكي	meat-28	الدجاج المقلي	2	https://www.youtube.com/watch?v=6PFpkrRm-1Q
duplicate	كرسبي ستربس	وجبات سريعة	مسحب الدجاج المقرمش	add-014	أصابع دجاج مقرمشة	1	https://www.youtube.com/watch?v=jPbxr3t5n44
duplicate	كريب	وجبات سريعة	كريب المربى	des-13	الكريب	2	https://www.youtube.com/watch?v=mjrniYZi46c
